ds,dep_var,trend,season,holiday,competitor_sales_B,events,tv_S,ooh_S,print_S,facebook_I,search_clicks_P,newsletter,intercept,depVarHat,solID
2017-04-24,1029928.33333333,727286.223577855,-349693.198464318,0,508087.325586999,0,808.882093438506,108694.068129891,1.15675384930668,1.96625486152327e-07,15768.5914429068,72323.9954324857,0,1083277.0445533,1_6_5
2017-05-01,2263143.33333333,727509.841003817,-346008.776844641,375335.014132972,434011.472204413,0,82408.2516904045,10747.5317655728,0.0987077205325447,1.65120958979822e-09,14234.8863676941,33910.3564022286,0,1332148.67543018,1_6_5
2017-05-08,813771.666666667,727733.458429779,-305812.899304615,0,399922.187640249,0,20269.9904745078,110026.869212232,0.00842287317985382,1.3866427805749e-11,12467.3236869555,35974.9728015631,0,1000581.91136354,1_6_5
2017-05-15,880871.666666667,727957.07585574,-279114.701792694,0,451457.67515836,0,4424.46347159709,10975.7250549102,0.000718735858309438,1.16446646918389e-13,2562.7321790739,77253.085542989,0,995516.056188712,1_6_5
2017-05-22,919185,728180.693281702,-303233.042071234,-61972.6749980249,464428.906251152,0,938.802644619963,9365.54616316621,6.13307613760314e-05,80.6601034471484,434.625835697784,87415.7183808609,0,925639.235652717,1_6_5
2017-05-29,826321.666666667,728404.310707663,-361251.549261115,0,411626.32631289,0,197.983863202719,559.678652915304,24758.5668227649,0.790055721764587,10341.2356675981,36680.8397050911,0,851318.182526732,1_6_5
2017-06-05,833798.333333333,728621.423105718,-399531.533152248,337334.048396538,400674.029586387,0,6400.67635121543,7407.15718666716,2236.89092813649,58.1540786699159,11862.0723918389,11368.3056414782,0,1106431.2245144,1_6_5
2017-06-12,746271.666666667,728838.535503773,-385652.289111546,0,381844.050553097,0,1362.86832183558,439.220585916192,191.839516155877,0.544342934423034,13487.5500482216,14624.4275777099,0,755136.747338098,1_6_5
2017-06-19,1036406.66666667,729055.647901828,-339751.242413169,0,483503.767437615,0,82856.9497105861,25.3463588331833,16.3769870435339,0.390618310228873,15539.3505454963,16775.9730240829,0,988022.560170627,1_6_5
2017-06-26,927931.666666667,729272.760299883,-303969.545009072,0,454923.793960894,0,20399.0456973548,50616.8255967778,10716.3954098797,0.00328257827671579,13647.1764891682,4859.14956155995,0,980465.605289023,1_6_5
2017-07-03,1126943.33333333,729489.872697938,-289477.988985399,0,535076.716551572,0,10697.2016874262,3619.53810900641,55856.97391333,182.998704171526,19178.0535708471,34935.984756552,0,1099559.35100544,1_6_5
2017-07-10,1184220,729706.985095993,-266714.86085505,0,606534.864158857,0,2295.13852320857,211.461490049708,5448.95547103284,2.27204384740529,19332.3826449226,27695.8226789678,0,1124513.02125183,1_6_5
2017-07-17,1315508.33333333,729924.097494049,-209338.218926402,0,583539.585554663,0,10326.2154921398,30023.7409827724,199009.272171999,0.0191570028073062,18621.7304599116,10680.5571910144,0,1372786.99957715,1_6_5
2017-07-24,1279360,730114.797845774,-134440.358649012,0,654710.169354491,0,2214.07863450218,1955.06616026131,30670.8279336159,0.00016088096719243,18979.2512846624,53276.482894231,0,1357480.31561941,1_6_5
2017-07-31,1455811.66666667,730305.4981975,-86006.5844991536,0,680057.851940454,0,12847.0367267726,71225.7357493618,7314.28627251267,1.35103681891747e-06,19999.3841376496,44725.2802865606,0,1480468.48881301,1_6_5
2017-08-07,1553355,730496.198549225,-80476.454141429,0,754910.112250061,0,2766.99109863655,43611.9498895174,52652.6827114549,1.13456551323818e-08,23945.4753022437,38213.1724895234,0,1566120.12814924,1_6_5
2017-08-14,1374855,730686.898900951,-82619.5587350647,0,644651.577338722,0,78178.8409136652,3017.87359582593,5094.51665886334,9.52778549596597e-11,6525.68825700905,77818.0793582011,0,1463353.91628817,1_6_5
2017-08-21,1970110,730877.599252676,-44091.056530945,0,963564.599273404,0,19065.040818958,175.898804599086,68374.1411310594,13.5406605282569,1190.02162616379,87555.3840647605,0,1826725.1691012,1_6_5
2017-08-28,2336431.66666667,731068.299604402,40279.8668993609,0,1076259.21263264,0,323408.03905828,10.1404246725432,6891.18713367931,9.53123197398025,25697.1022226935,139021.720555011,0,2342645.09976271,1_6_5
2017-09-04,2002065,731176.935609343,126065.522480006,0,1025471.42172015,0,156616.161019997,0.584215237066731,597.265629921795,0.0814130233049746,22989.3300619484,106040.270550482,0,2168957.57270011,1_6_5
2017-09-11,2027418.33333333,731285.571614285,169870.826359081,0,904329.679091035,0,214549.05220319,46975.4639834558,11887.8728661735,2.1838242023328,22948.7363420451,28163.0901564378,0,2130012.47643991,1_6_5
2017-09-18,1886570,731394.207619226,175645.272503329,0,965682.254156614,0,72272.3423802389,3301.84497257006,1042.19541335107,0.0184102848403935,24686.650777151,61570.7958029723,0,2035595.58203574,1_6_5
2017-09-25,2529721.66666667,731502.843624168,183000.037765024,0,1137768.08238909,0,276704.261564773,46622.4860196589,89.1403815733117,38.4323265753937,28056.7198876405,101945.341772586,0,2505727.34573108,1_6_5
2017-10-02,2357930,731611.479629109,216529.717781416,36359.3348457286,1197400.49466836,0,361306.485327652,20726.8543743827,7.60799753363063,0.34627911895907,28078.4218985318,128868.357332862,0,2720889.1001347,1_6_5
2017-10-09,3003391.66666667,731720.115634051,261093.975234564,0,1250935.72516145,0,311103.88031634,118047.309761019,130483.306937987,122.55325602795,25665.8810808863,86303.7209858059,0,2915476.46836813,1_6_5
2017-10-16,2283685,731828.751638992,291000.070436307,0,1169456.7541965,0,143557.026566728,12439.1386161441,15740.6318113117,97.6344307107237,28159.1951152178,167765.228223079,0,2560044.43103499,1_6_5
2017-10-23,2584721.66666667,731811.727265992,310251.645761207,0,1190794.66424677,0,195196.374855334,11144.945253816,1392.32225349979,164.59290758713,28046.3549735929,161131.588751356,0,2629934.21626916,1_6_5
2017-10-30,2565400,731794.702892992,347572.473426118,-163715.034626056,1275521.73980892,0,78471.77610832,670.768353796947,119.181007809559,182.162029863371,28588.6652645655,55221.8135613904,0,2354428.24782772,1_6_5
2017-11-06,3407085,731777.678519992,410760.270699386,0,1425306.86427165,0,82989.5609719678,111307.869538195,174960.485574026,87.4198651431026,29494.8451825512,106261.529528636,0,3072946.52415155,1_6_5
2017-11-13,2803291.66666667,731760.654146991,461520.839614497,0,1436349.4373029,0,20437.2328801769,11198.8936756562,24570.9821528721,269.842628447346,9540.76190141234,94786.3587824922,0,2790435.00308544,1_6_5
2017-11-20,3303155,731743.629773991,450125.83786609,0,1483418.39717203,0,173942.270968075,32611.7230785395,5959.56504369537,86.0732545090928,1845.53167761211,91813.5109837738,0,2971546.53981832,1_6_5
2017-11-27,3103743.33333333,731726.605400991,374024.333195354,0,1532968.72717257,0,52618.9074660973,2147.71236969871,52833.0695991729,63.6540105811334,31478.6016083671,162159.81967599,0,2940021.43049882,1_6_5
2017-12-04,2793875,731709.581027991,289839.018517866,0,1294269.42615625,0,98367.788696504,23164.0414906862,5114.31642937556,27.652326658873,31470.7168933448,99442.9159180602,0,2573405.45745674,1_6_5
2017-12-11,2260396.66666667,731508.751281703,259487.058802391,0,1158265.40949978,0,25010.5707373526,1464.77124414343,441.475675750536,45.2985677538192,30366.8602997443,153435.966345283,0,2360026.1624539,1_6_5
2017-12-18,2399176.66666667,731307.921535416,288144.73608942,0,1115748.95471271,0,204902.256986487,24399.5024283915,37.7090884224195,12.2309235134687,31945.8280685877,178693.500509164,0,2575192.64034212,1_6_5
2017-12-25,3827520,731107.091789129,322108.905046616,503864.873516974,1049233.89538353,0,321089.01237173,1550.97128072339,95877.7658347697,168.411306560737,31425.3652351539,213421.027594803,0,3269847.31935999,1_6_5
2018-01-01,3109461.66666667,730906.262042842,306568.029642468,220096.514015913,1058049.19230438,0,154056.956134302,89.887173962781,46292.5195933918,97.0266122020105,32367.2306215796,249164.039288513,0,2797687.65742955,1_6_5
2018-01-08,2228128.33333333,730705.432296554,238146.341727197,0,1129274.27965554,0,44386.9865599498,173.201548669679,4407.8339650675,173.672555613134,32684.1154910701,252749.315362444,0,2432701.1791621,1_6_5
2018-01-15,2202593.33333333,730504.602550267,158952.062542351,0,976518.020755055,0,131350.46001369,9.98482655442036,109018.408111917,2.10492905340092,32184.8627956296,124061.750731557,0,2262602.25725608,1_6_5
2018-01-22,1918293.33333333,730302.343757385,107761.594705713,0,911522.305493458,0,35895.3919706491,11131.3796156183,185547.11895485,0.0177426903387036,28623.2846840719,62622.7763158013,0,2073406.21324024,1_6_5
2018-01-29,1862458.33333333,730100.084964503,86265.1913176085,0,878387.677498844,0,75495.5717275295,669.915438267426,27117.3711034799,0.000149003164615854,29137.8726941259,60921.5763492176,0,1888095.26124258,1_6_5
2018-02-05,1975951.66666667,729897.82617162,70431.4897613691,0,992972.566136998,0,18311.2231538356,38.693534968737,23996.8600442141,2.5367424088257,31706.234138685,192550.333299587,0,2059907.76298369,1_6_5
2018-02-12,1827318.33333333,729695.567378738,42079.5150651855,0,882668.893073288,0,18570.7461609359,10384.2709911878,2164.15774753185,0.0213988967101187,11081.6714018788,122028.321855258,0,1818673.1650729,1_6_5
2018-02-19,1656268.33333333,729493.308585856,1410.52590059654,0,827492.721857246,0,4041.11605422783,623.085202854867,23461.7209630127,0.000179709158235863,2212.27668177025,99038.6643386678,0,1687773.41976394,1_6_5
2018-02-26,1703790,729291.049792974,-44539.2715213505,0,785160.811489059,0,16515.8090736517,11427.2246036861,66381.7137836973,1.50915115563006e-06,26671.9482800642,92619.0984911311,0,1683528.38399442,1_6_5
2018-03-05,1488115,729088.791000091,-92314.0014271039,0,761707.395991404,0,3580.65697413873,688.537255653355,6655.25250503245,1.26734581318968e-08,27639.6033456522,86271.4268322762,0,1523317.66247716,1_6_5
2018-03-12,1727330,728886.464505452,-137515.194503199,0,740616.363999003,0,149457.280253993,23516.6812526266,160537.04752448,1.0642839850514e-10,25479.9641623615,47895.3567208765,0,1738873.96391559,1_6_5
2018-03-19,1208246.66666667,728684.138010812,-170357.608072477,0,619689.104359224,0,42593.1536836153,1489.28378631029,21405.8014253076,8.93757953846014e-13,24777.5845507129,54995.2946997642,0,1323276.75244327,1_6_5
2018-03-26,1388960,728481.811516172,-186630.686271451,26003.6660598374,643510.841038987,0,60552.3652573745,20668.4922122958,12230.8708478901,7.50554636997836e-15,22657.1561106965,98870.1941865118,0,1426344.71095831,1_6_5
2018-04-02,2408331.66666667,728279.485021533,-200829.107006034,1020506.35412454,550254.804114404,0,14257.8231486658,1293.36239832642,1073.11373424921,6.30296223597032e-17,24687.912370612,58653.6901277541,0,2198177.43803405,1_6_5
2018-04-09,1131721.66666667,728077.158526893,-236123.353686694,0,579015.176669481,0,3078.61112224372,1130.90708330297,91.7912471541006,5.29306342133524e-19,25040.4169706488,155849.24660386,0,1256159.95453689,1_6_5
2018-04-16,950015,727874.832032253,-294619.984599573,0,486311.698283626,0,651.688766037426,65.4360034352255,7.8342915104375,16.1886952259658,24079.6249475897,116755.303515678,0,1061142.62193578,1_6_5
2018-04-23,801298.333333333,727672.505211449,-344798.007779534,0,399857.551034301,0,137.365443323123,50581.4381519783,0.668523073046069,0.139955096733376,20666.8581331965,32096.3463929424,0,886214.865065828,1_6_5
2018-04-30,779838.333333334,727470.178390646,-350373.931377623,375335.014132972,391371.885450671,0,28.9283785235934,3616.39765358505,0.0570461178479657,378.726301505851,17519.7833582023,27083.5483552842,0,1192430.58768988,1_6_5
2018-05-07,889546.666666667,727267.851569842,-313630.309978184,-61972.6749980249,450985.720463153,0,6.09099680342011,13614.3708783356,0.00486782764862854,9.63014298647433,21751.7464827508,4889.43440742391,0,842921.864832914,1_6_5
2018-05-14,862850,727065.524749038,-280627.013808829,0,422524.580081452,0,1.28243486588111,827.591068518288,22307.703212344,380.074871471751,5580.38661722134,68176.8762299501,0,966237.005456032,1_6_5
2018-05-21,2601601.66666667,726863.197928234,-295192.810971526,337334.048396538,473008.993480049,1116720.65893529,62.3023469473225,3618.28610799954,2003.79829282307,9.7347288681871,999.688712483249,85184.4942354804,0,2450612.39219319,1_6_5
2018-05-28,905008.333333334,726660.871107431,-350725.123969008,0,454015.043199368,0,13.1187972769079,211.387314802203,11309.8695444016,9.95239915540224,17844.4730453658,122017.98158514,0,981357.573023934,1_6_5
2018-06-04,910551.666666667,726458.544286627,-396264.74845358,0,466046.663773401,0,2.76214390178213,12.1879707215628,990.203800448711,0.0850749609548559,22437.2830844722,124477.742415287,0,944160.72409624,1_6_5
2018-06-11,923853.333333333,726256.21746988,-391670.814836436,0,443038.488554243,0,4561.22176700936,0.702185008904053,16705.5654104801,0.00071454485130247,18909.6743523482,54558.1563908758,0,872359.212007955,1_6_5
2018-06-18,982420,726053.890653133,-348266.497764161,0,501023.66533421,0,968.053822824369,1639.46581177615,1480.99679023497,6.00056902271617e-06,22548.3952982357,96731.5557311814,0,1002179.52568343,1_6_5
2018-06-25,1056811.66666667,725851.563836386,-308459.06959353,0,517267.873067346,0,204.163091789811,95.0484017987505,55076.2446434392,58.519515001737,21107.7148937941,83192.1447117486,0,1094394.20256777,1_6_5
2018-07-02,932326.666666667,725649.237019638,-291527.612595687,0,436011.829303908,0,15373.6883360008,54705.3067367892,5362.06049596442,0.548158396076842,18615.8280520116,70602.2597783226,0,1034793.14528535,1_6_5
2018-07-09,1126221.66666667,725446.910202892,-273019.896059819,0,545951.172994904,0,3326.20626588017,3989.64316469583,69967.4136790747,276.091645284908,21355.0063137458,69299.4537305916,0,1166592.00193725,1_6_5
2018-07-16,1140006.66666667,725244.583386145,-221982.589518458,0,551177.986802197,0,9612.38172427818,13666.3196708261,7081.65518834576,4.530544167383,22400.9364689362,44699.7902401456,0,1151905.59450658,1_6_5
2018-07-23,1479303.33333333,725042.256569398,-147096.370143148,0,707183.271486665,0,15253.3951650277,830.923824258419,19512.8441302143,0.0383536116911791,22929.4506849548,91132.3929704358,0,1434788.20304142,1_6_5
2018-07-30,1647193.33333333,724839.929753401,-91266.6080716578,0,843587.083206998,0,3299.46715000047,48.0229580545278,1741.25978546626,0.000322105482155674,28556.5266347016,49960.6986022369,0,1560766.38034131,1_6_5
2018-08-06,2009478.33333333,724637.602937404,-79352.0467906831,0,928144.353338795,0,17194.8582877661,23705.2145782084,29168.6001189317,2.70495943451235e-06,29204.8732483926,197850.944999992,0,1870554.40072151,1_6_5
2018-08-13,1523443.33333333,724435.276121407,-84140.5565994102,0,773076.069143868,0,3732.43738456861,1502.41899282389,2663.21841129801,108.830201560507,9355.56987779585,124145.577170025,0,1554878.84070394,1_6_5
2018-08-20,1420118.33333333,724232.94930541,-54995.3440722393,0,646153.418857432,0,179239.785546523,30146.984918552,228.621771083097,1.13173678911064,1802.98199544203,99627.1031538353,0,1626437.63321283,1_6_5
2016-11-21,2964696.66666667,706060.430406741,405037.020173528,0,1246098.70926897,0,157767.566818929,102188.429603924,80489.3223904076,61720.9396289062,7.01304176448921,69120.1943159672,0,2828489.62564913,1_6_6
2016-11-28,2848525,706284.713383432,328834.682664261,0,1288150.79062805,0,71959.068967166,47585.5195936934,62594.6937211018,53119.3305891368,72182.2132728337,94956.60484896,0,2725667.61766863,1_6_6
2016-12-05,2740160,706508.996345004,257000.249512361,0,1136391.40529468,0,67884.8883261,127457.730729093,13028.9369735078,31049.4021109998,80381.5834656627,155078.538894576,0,2574781.73165198,1_6_6
2016-12-12,2380508.33333333,706733.279306575,240373.216850578,0,1090855.83388527,0,27624.1560966623,63584.8169356683,2255.01665208613,31068.5780908668,65390.3902625538,95376.9873562254,0,2323262.27543649,1_6_6
2016-12-19,2230915,706957.562268147,272129.938262981,-312929.819795576,983613.414460106,0,10723.0817501352,146815.532288103,376.503978362152,18461.7211548801,54282.7893669821,25382.1614324435,0,1905812.88516656,1_6_6
2016-12-26,3659425,707181.845229718,297971.51645394,1003870.62145742,1066817.24087019,0,295191.691886364,77473.9179710886,62.4773159099075,52610.9153632135,92022.8183527053,3295.99708881112,0,3596499.04198936,1_6_6
2017-01-02,2827008.33333333,707406.128191289,273589.481767225,0,1034797.47837248,0,278845.794797105,164218.389518643,182092.526548079,52934.4769248667,75868.2723596254,129385.563795241,0,2899138.11227456,1_6_6
2017-01-09,2042143.33333333,707630.411152861,205461.159046455,0,940565.222207148,0,151917.282346261,91405.5575751723,74101.5067161419,53236.0703055633,78691.278758522,92333.173710294,0,2395341.66181842,1_6_6
2017-01-16,2113358.33333333,707853.90639937,135393.014060315,0,924764.071593786,0,86913.0441412336,41388.759356123,32723.1178962248,52066.0680235301,77602.3806504944,120598.709516787,0,2179303.07163786,1_6_6
2017-01-23,2179918.33333333,708077.401645879,94099.6017024927,0,965753.800270534,0,36193.4171001298,16612.7316059614,109767.835690368,63988.9897349004,76684.9004645447,64364.205707718,0,2135542.88392253,1_6_6
