ds,tv_S,ooh_S,print_S,facebook_I,search_clicks_P,newsletter,type,solID
2017-11-20,495224.413468013,273857.006853674,20080.4615132079,138685.43088134,6093.53115791507,,saturatedSpendReversed,1_6_4
2017-11-27,248864.022991764,96260.8636630377,76833.8467201488,113432.709797901,106028.308735058,,saturatedSpendReversed,1_6_4
2017-12-04,341987.683935527,198539.737780136,18444.7248103035,75295.5011973427,115747.425688108,,saturatedSpendReversed,1_6_4
2017-12-11,171858.310138275,69786.8089983199,4427.83861345589,92087.1705944373,107651.781118864,,saturatedSpendReversed,1_6_4
2017-12-18,564481.474336062,196733.095408715,1062.94645154363,51515.7754415976,123295.721785884,,saturatedSpendReversed,1_6_4
2017-12-25,961785.51974401,69151.7733751628,113013.504141821,188733.653097767,119034.462945627,,saturatedSpendReversed,1_6_4
2018-01-01,483323.937974998,24306.8800955696,66817.6760665129,142053.717321896,129394.285344765,,saturatedSpendReversed,1_6_4
2018-01-08,242883.703512022,15944.8795152085,16040.2439825734,198586.809142501,134164.318350434,,saturatedSpendReversed,1_6_4
2018-01-15,415225.107289163,5604.63247141656,119955.619209868,31572.7912379645,128730.545263626,,saturatedSpendReversed,1_6_4
2018-01-22,208662.149597038,108491.030887326,173902.199447778,5238.43156489573,95295.9885254088,,saturatedSpendReversed,1_6_4
2018-01-29,293627.525917932,38134.6471755145,41746.9429118095,875.153349211495,96332.81894634,,saturatedSpendReversed,1_6_4
2018-02-05,147555.987495303,13404.3459934609,45622.7665332361,22163.0077503622,119429.202548284,,saturatedSpendReversed,1_6_4
2018-02-12,142890.082192996,106309.63377192,10952.1963263827,3686.24885484012,27903.3047758799,,saturatedSpendReversed,1_6_4
2018-02-19,71806.2351796186,37367.885087761,49964.8497146576,616.090747086188,7222.5033350239,,saturatedSpendReversed,1_6_4
2018-02-26,128755.42764901,118455.828767522,87015.5563383247,103.051740922375,69474.5343285733,,saturatedSpendReversed,1_6_4
2018-03-05,64703.1786707892,41637.2782061959,20888.9449036914,17.2394972402244,80945.1117954417,,saturatedSpendReversed,1_6_4
2018-03-12,430917.044460679,184518.522409139,158665.597820795,2.88405583874218,70264.5136344722,,saturatedSpendReversed,1_6_4
2018-03-19,216547.783880877,64858.3453569319,38089.2459976159,0.482485618983139,66101.3593194589,,saturatedSpendReversed,1_6_4
2018-03-26,256900.076174881,176388.738175638,31562.3668801528,0.0807170639662394,56077.9312422709,,saturatedSpendReversed,1_6_4
2018-04-02,129099.423867359,62000.7224656939,7576.85832894256,0.0135035011359835,64216.513004915,,saturatedSpendReversed,1_6_4
2018-04-09,64876.046325259,42901.2824171591,1818.89977880481,0.00225905821141334,66522.0612643005,,saturatedSpendReversed,1_6_4
2018-04-16,32602.015258577,15079.8204697176,436.644881256203,52473.9408886528,62170.8582821593,,saturatedSpendReversed,1_6_4
2018-04-23,16383.4182125038,302213.563819695,104.820922267924,8659.04175728051,48080.0248224537,,saturatedSpendReversed,1_6_4
2018-04-30,8233.12271333242,106228.206457804,25.163299094422,406313.436159242,36964.6994687191,,saturatedSpendReversed,1_6_4
2018-05-07,4137.37284451772,149228.263349458,6.04069881866607,61409.1223201274,49532.1848888625,,saturatedSpendReversed,1_6_4
2018-05-14,2079.1447729587,52453.8030923175,51028.7834628287,414650.893913526,12502.2478865042,,saturatedSpendReversed,1_6_4
2018-05-21,8148.12799819444,67728.5358735126,12249.9641571326,62545.2737148959,3295.90960547371,,saturatedSpendReversed,1_6_4
2018-05-28,4094.66063936986,23806.6114601949,34481.3917176635,47495.4289550186,32962.6515691589,,saturatedSpendReversed,1_6_4
2018-06-04,2057.68070350883,8368.0348601531,8277.59911104124,7847.64680618108,50901.671483896,,saturatedSpendReversed,1_6_4
2018-06-11,63394.1417071155,2941.36809590978,42672.1195340416,1310.16111465901,40623.0121041879,,saturatedSpendReversed,1_6_4
2018-06-18,31857.3170269639,33776.892236376,10243.8643316211,219.106905296492,52906.8976638987,,saturatedSpendReversed,1_6_4
2018-06-25,16009.1866665744,11872.5931312912,80340.1409470754,99379.9305679693,48397.5728894166,,saturatedSpendReversed,1_6_4
2018-07-02,117709.660966945,319363.221937493,19286.4454175663,16202.053721485,39957.5129193584,,saturatedSpendReversed,1_6_4
2018-07-09,59152.3741087185,112256.31916126,90789.2353033809,277372.740834775,48289.085133458,,saturatedSpendReversed,1_6_4
2018-07-16,96144.1109905394,151054.147732807,21794.8538618412,43246.8148093144,52906.3515842338,,saturatedSpendReversed,1_6_4
2018-07-23,121281.786246486,53095.6022915028,44027.0702258556,7153.54806031964,55591.1781931077,,saturatedSpendReversed,1_6_4
2018-07-30,60947.4662801072,18663.1285867377,10569.1336459776,1194.49932994125,86795.4094434254,,saturatedSpendReversed,1_6_4
2018-08-06,128438.994666674,180137.098268267,56538.2250629781,199.770097452146,94640.2575590238,,saturatedSpendReversed,1_6_4
2018-08-13,64544.1623080054,63318.2727594843,13572.5601029444,140166.885061099,22710.5185920549,,saturatedSpendReversed,1_6_4
2018-08-20,494158.634321583,221816.40195044,3258.22728857937,22615.1069136361,5914.59660141121,,saturatedSpendReversed,1_6_4
2016-11-21,122908.237682226,58357.5409516595,34483.514480441,49229.2651146033,225.39776778257,0.0775238527366739,decompMedia,1_6_4
2016-11-28,34472.5320101567,10614.638785548,19562.123096519,43060.1526712642,42256.7892826359,0.138741787017056,decompMedia,1_6_4
2016-12-05,40494.0501123652,95163.1627521804,871.107802431835,28786.619216271,47587.4917120595,0.378418383575243,decompMedia,1_6_4
2016-12-12,9251.92604038722,23683.1189259651,36.7762883768794,29789.0238785648,42573.656949922,0.137901327403493,decompMedia,1_6_4
2016-12-19,1975.03976480352,121719.246895199,1.54902462070905,21104.4655756329,38084.7724619903,0.014910927911676,decompMedia,1_6_4
2016-12-26,288393.736153994,41252.5899498524,0.0652388563232804,43929.9599466312,52430.1676913171,0.000762364000032692,decompMedia,1_6_4
2017-01-02,264468.327667155,139819.362152339,221840.877714843,43419.827418629,46941.7233122079,0.258797008096726,decompMedia,1_6_4
2017-01-09,121783.079605829,62898.7344105664,24259.4047858707,43486.7520911642,47812.5098296448,0.13076400194898,decompMedia,1_6_4
2017-01-16,52711.9177834225,11833.5874496576,4780.58631640025,42682.7061739864,47413.0644261569,0.221637973531427,decompMedia,1_6_4
2017-01-23,12383.7768044374,1606.03938657907,69205.1475449506,50824.7472904803,47045.7948150867,0.0677238429945178,decompMedia,1_6_4
2017-01-30,118791.168977375,206.449167497303,3606.39384363088,45273.4692750898,50117.1806314315,0.131242873632087,decompMedia,1_6_4
2017-02-06,32943.2654131667,26.3475505566874,153.420092825323,15720.7995807681,38663.2148422493,0.0134028074541532,decompMedia,1_6_4
2017-02-13,7401.04048855751,41095.1699751241,6.46417505878042,48967.3593185609,4785.09766158556,0.0543862579740297,decompMedia,1_6_4
2017-02-20,1573.80260790856,6637.01697970456,60716.4316464075,17584.53875017,357.269815844443,0.068979630479206,decompMedia,1_6_4
2017-02-27,330.62927898271,875.932029256702,3074.52725764738,59833.6035750416,17880.3933740887,0.124671307410326,decompMedia,1_6_4
2017-03-06,69.2814623258251,112.173903954528,103115.381513158,23888.1048935459,30863.1569692378,0.0433130038085787,decompMedia,1_6_4
2017-03-13,6144.09609070007,14.3089883778087,6080.66229960048,6962.88190280823,30554.9964736524,0.11131354344261,decompMedia,1_6_4
2017-03-20,1303.08902749257,1.82434984239763,165256.255890422,1800.67916103121,22305.03932315,0.106210783093397,decompMedia,1_6_4
2017-03-27,273.603735418083,2075.25197988063,12842.0252144261,27865.9107502849,31588.3504985994,0.134264605378547,decompMedia,1_6_4
2017-04-03,57.3253435659515,267.41276006002,560.815109294814,8372.41171669335,24186.0219823574,0.00734001487950239,decompMedia,1_6_4
2017-04-10,12.0054264326839,140246.895878282,23.6560075269382,2185.7251085168,17381.5374523798,0.000645727586743494,decompMedia,1_6_4
2017-04-17,2783.01705203997,63582.6826219187,0.996359531202561,547.817444932997,16871.3364647466,0.0147263282494819,decompMedia,1_6_4
2017-04-24,586.130767287602,120076.623727682,0.0419627008271787,135.864906188682,15936.1942928155,0.0470247662637408,decompMedia,1_6_4
2017-05-01,82612.1042176624,39805.0123298516,0.00176729739375049,33.6075712179291,12901.9079727785,0.010742820118608,decompMedia,1_6_4
2017-05-08,20850.3696968262,118543.051515524,7.44313323123374e-05,8.30776209235205,9705.52711018162,0.0121295265253555,decompMedia,1_6_4
2017-05-15,4562.21442836697,38509.5969343746,3.13474303950543e-06,2.05334066174236,768.951302133368,0.0537003249348411,decompMedia,1_6_4
2017-05-22,964.405270530277,20700.5024913036,1.3202254502916e-07,34940.6155358653,54.8333566458595,0.0687894816126403,decompMedia,1_6_4
2017-05-29,202.350156906641,2952.27396678928,27729.5927379683,11106.2144839369,5119.01166453395,0.0123326318816771,decompMedia,1_6_4
2017-06-05,5233.20964966651,8914.06972451665,1265.08818815486,32081.4439631447,7746.48596080585,0.00148133287402708,decompMedia,1_6_4
2017-06-12,1107.79383848929,1190.83700435101,53.4678159057091,9964.10880109515,10609.060449279,0.00239580888795007,decompMedia,1_6_4
2017-06-19,83671.4142455688,152.749013448936,2.25217930220434,7383.50808895033,14670.0613050476,0.00307106649593076,decompMedia,1_6_4
2017-06-26,21173.4632979255,56327.6699812739,11313.0904255623,1914.82384902005,11632.3942839763,0.000345675703271225,decompMedia,1_6_4
2017-07-03,10851.2750024429,10095.5774209673,60385.192930121,44920.9602388423,23087.0522588273,0.0116949074830305,decompMedia,1_6_4
2017-07-10,2324.27123187952,1357.28798105568,3054.38259379205,15549.3601882995,24466.9563052159,0.00752740444663464,decompMedia,1_6_4
2017-07-17,9430.82118593903,34678.0820132464,205427.030204667,4265.23742352867,23010.0193218386,0.00135818012710787,decompMedia,1_6_4
2017-07-24,2013.98637575144,5376.62066210074,20091.1837205146,1083.56351097695,23810.5891313594,0.0258800731923471,decompMedia,1_6_4
2017-07-31,11553.1613946438,81238.6341589409,4069.39623849814,269.659029465807,26452.2628036973,0.0182845825999646,decompMedia,1_6_4
2017-08-07,2478.27899845811,65840.5889376555,54992.6349180295,66.7598330843917,37657.5237555031,0.0135629822573791,decompMedia,1_6_4
2017-08-14,79507.1013839609,12668.9505818583,2732.56643254362,16.5064570604172,4571.38672564389,0.0544701878434484,decompMedia,1_6_4
2017-08-21,19913.0570005322,1727.28651754002,73457.7324210318,20657.0144659725,340.461455393836,0.0690028309145305,decompMedia,1_6_4
2017-08-28,308898.733069096,222.174151817054,3884.65772054117,19340.3509424849,40315.2272734605,0.18665275863555,decompMedia,1_6_4
2017-09-04,178123.305669498,28.3566995336598,165.386597646327,5451.15187375479,35609.6310654454,0.102333044312204,decompMedia,1_6_4
2017-09-11,228941.979758904,51769.6402612683,11796.3955876921,11948.9179833332,35701.9439003066,0.00737862402191382,decompMedia,1_6_4
2017-09-18,90798.9315800777,8983.6034672295,513.608701021978,3196.30143759488,40726.9058381548,0.0339479651973999,decompMedia,1_6_4
2017-09-25,277485.706690082,57389.9802865998,21.6619330066809,28214.342881903,50878.6705457677,0.0952613772868788,decompMedia,1_6_4
2017-10-02,337331.431495607,34947.9069492559,0.912366725275878,8500.02378586928,51752.9108168921,0.157591323351039,decompMedia,1_6_4
2017-10-09,308293.201827473,121893.195922722,144202.32047954,39750.9435606712,45257.3690500384,0.066162013077756,decompMedia,1_6_4
2017-10-16,177165.062538464,41409.6873922926,10116.6454714775,38205.6488890985,51722.2438300776,0.283808860444333,decompMedia,1_6_4
2017-10-23,216410.01916157,23828.8525263081,438.363408507767,44391.085768506,51834.827879215,0.257687555403902,decompMedia,1_6_4
2017-10-30,99762.0454195432,3460.50354574849,18.4845310485454,46075.9428312076,53406.2285224592,0.0262772434159044,decompMedia,1_6_4
2017-11-06,98744.7743016837,114109.658443179,186294.478986953,37658.713017046,55988.6220118049,0.103623778428698,decompMedia,1_6_4
2017-11-13,25962.8988119011,35040.549271075,16222.2896769155,52276.6579917133,10440.710338892,0.0809495618675443,decompMedia,1_6_4
2017-11-20,184777.844866001,49373.4353749293,3347.86655973935,37984.3885539352,834.825288875471,0.0757613107023057,decompMedia,1_6_4
2017-11-27,62504.2374914262,8426.92091866146,55748.9890129557,34197.3685905527,58463.1661620066,0.263057187856639,decompMedia,1_6_4
2017-12-04,109754.321498005,30329.9626968093,2777.01798209526,27151.8058164909,61014.5197863197,0.0887043977622254,decompMedia,1_6_4
2017-12-11,29704.2244721197,4578.38852772764,117.863825252095,30491.0772906862,58919.2245435823,0.231916225958621,decompMedia,1_6_4
2017-12-18,213197.333683394,29883.6750494673,4.96556400320149,21546.5751463219,62728.8976628029,0.32541078974608,decompMedia,1_6_4
2017-12-25,309757.125356538,4498.83591613402,107738.581759224,44116.1165525287,61787.3178983898,0.478840590857949,decompMedia,1_6_4
2018-01-01,179493.042542621,587.081638412003,42724.0638453044,38448.9964433994,63968.3867523786,0.650832974817273,decompMedia,1_6_4
2018-01-08,59666.378715307,256.341507187808,2041.05878527316,45157.7812861821,64857.6739500345,0.666877117915791,decompMedia,1_6_4
2018-01-15,147222.245143233,32.7233101785811,117786.803621719,15664.4167628628,63839.2669145956,0.139384543909712,decompMedia,1_6_4
2018-01-22,44263.9582209014,10527.4892810714,186998.766389015,4300.29420844545,55102.2547102494,0.0336727352129467,decompMedia,1_6_4
2018-01-29,84719.1312677163,1418.66764169459,16349.6061170687,1092.72023399187,55455.215349627,0.0327944539226995,decompMedia,1_6_4
2018-02-05,21494.7029535379,182.186959152686,19708.0006365281,12297.0186411535,61877.3294200965,0.385974051646247,decompMedia,1_6_4
2018-02-12,20060.4665335808,10139.150992942,877.979116699476,3297.32722107351,13939.7274166587,0.137835526675505,decompMedia,1_6_4
2018-02-19,4381.92107523512,1363.46728835547,23811.3001946593,832.397457301736,1165.75707973912,0.0882011203241816,decompMedia,1_6_4
2018-02-26,16009.20777307,12372.5527001276,69898.4729326498,206.820013969738,43849.1695549435,0.0769639080925349,decompMedia,1_6_4
2018-03-05,3466.77615746984,1684.13955199268,3651.20584427705,51.1821840445743,49486.5036663513,0.0664936196888125,decompMedia,1_6_4
2018-03-12,154937.95071567,26898.8001744991,169445.432957614,12.6536071652908,44274.5601093314,0.0204865789047809,decompMedia,1_6_4
2018-03-19,47672.6214099733,3977.62249367612,13455.8426271465,3.12754323102661,41967.1408298407,0.0271073657828029,decompMedia,1_6_4
2018-03-26,66374.5666114874,24948.8055862009,8984.85601992482,0.772975899035231,35725.2221811693,0.0893037018820759,decompMedia,1_6_4
2018-04-02,16102.4706991319,3646.99279227238,388.069473947605,0.191039016558762,40868.3184620745,0.0304577857978725,decompMedia,1_6_4
2018-04-09,3487.6656422887,1785.26982463393,16.3614961504238,0.0472146294190261,42207.7432838212,0.241297813099468,decompMedia,1_6_4
2018-04-16,735.611541078217,229.701190886579,0.689110493752269,21797.4467821984,39636.763356385,0.125898239371927,decompMedia,1_6_4
2018-04-23,154.272062466855,56443.4183143325,0.0290225686161543,6255.29682900687,30048.2819990277,0.00937413291681824,decompMedia,1_6_4
2018-04-30,32.3150650247516,10124.7670457563,0.00122231188709482,60047.9603760439,21318.8149825179,0.00710533505195826,decompMedia,1_6_4
2018-05-07,6.76727091057567,18716.6501508728,5.14787734322289e-05,24026.6575700911,31122.5701173128,0.000335791699333075,decompMedia,1_6_4
2018-05-14,1.41709581393702,2639.31920313863,24869.3883903837,60463.3126164108,3360.0147081897,0.0420568907372047,decompMedia,1_6_4
2018-05-21,31.5620871383149,4322.83478268201,1124.93856941099,24296.8767589129,246.750950240924,0.0653930220047941,decompMedia,1_6_4
2018-05-28,6.60957551540143,563.593748802783,10872.8093772425,20466.3655892429,18046.7580683945,0.140032517946539,decompMedia,1_6_4
2018-06-04,1.38407326576416,72.0592606129943,472.146765176378,5816.07667820161,32118.5981262746,0.145558279834628,decompMedia,1_6_4
2018-06-11,3310.81532164494,9.19004348295001,17124.4003433238,1492.69760939607,24272.6294036026,0.0260855046420282,decompMedia,1_6_4
2018-06-18,698.054257471166,1119.00238780451,757.14622263212,372.45440131798,33545.9532519163,0.0850022633784296,decompMedia,1_6_4
2018-06-25,146.384216790402,143.481616284846,60537.1655823129,31817.9438386715,30284.7583701096,0.0617386749799922,decompMedia,1_6_4
2018-07-02,13158.796998941,60618.2880262512,3063.61946747369,9861.47716373877,23739.6818288846,0.0441835091666004,decompMedia,1_6_4
2018-07-09,2832.31005400567,11211.1801111637,75300.8971664052,52108.7895527504,30204.0650131486,0.042680017082122,decompMedia,1_6_4
2018-07-16,8414.79061172123,19119.5068235705,4007.83860434668,19272.7655323533,33545.5696682053,0.018066404466756,decompMedia,1_6_4
2018-07-23,14049.8224509521,2702.29936733755,18289.7045889968,5429.43817759624,35397.0185091161,0.0752921080865145,decompMedia,1_6_4
2018-07-30,3029.8161787829,349.347601361401,811.420874677062,1389.91355906332,51950.2255843055,0.0222974139490058,decompMedia,1_6_4
2018-08-06,15923.6555035285,25843.8315411199,30661.3087028829,346.578979145774,54875.6694663847,0.409723047855512,decompMedia,1_6_4
2018-08-13,3447.6210473956,3797.80235912711,1411.26216353661,38189.8033463663,9910.56077225779,0.143093819782553,decompMedia,1_6_4
2018-08-20,184309.210206074,36160.4729840651,59.6699878016932,12470.8087208103,787.201417520813,0.0892751104256618,decompMedia,1_6_4
2015-11-23,167687.6,0,95463.6666666667,72903852.7125913,0,19401.6538461538,rawMedia,1_6_5
